pid,voteId,result,state,lastTouched,dr_id,lastTouched_ts,voteId,bid,mid,cid,VoteDate,ayes,naes,abstain,result,lastTouched,VoteDateSeq,VoteDate_ts,lastTouched_ts
1,35613,AYE,CA,"2016-07-12 23:24:56",133,1468365896,35613,CA_201520160SB90,147552,452,"2015-03-23 15:19:00",23,13,3,(PASS),"2016-07-12 23:23:39",1020,1427123940,1468365819
1,35614,AYE,CA,"2016-07-12 23:24:56",134,1468365896,35614,CA_201520160SB91,147553,452,"2015-03-23 15:20:00",23,13,3,(PASS),"2016-07-12 23:23:39",1021,1427124000,1468365819
1,35615,AYE,CA,"2016-07-12 23:25:03",135,1468365903,35615,CA_201520160SB92,147554,452,"2015-03-23 15:20:00",23,13,3,(PASS),"2016-07-12 23:23:39",1022,1427124000,1468365819
1,35616,AYE,CA,"2016-07-12 23:25:03",136,1468365903,35616,CA_201520160SB93,147555,452,"2015-03-23 15:20:00",23,13,3,(PASS),"2016-07-12 23:23:39",1023,1427124000,1468365819
1,35617,AYE,CA,"2016-07-12 23:24:59",137,1468365899,35617,CA_201520160SB94,147556,452,"2015-03-23 15:20:00",23,13,3,(PASS),"2016-07-12 23:23:39",1024,1427124000,1468365819
1,35618,AYE,CA,"2016-07-12 23:24:59",138,1468365899,35618,CA_201520160SB95,147557,452,"2015-03-23 15:21:00",23,13,3,(PASS),"2016-07-12 23:23:39",1025,1427124060,1468365819
1,35619,AYE,CA,"2016-07-12 23:25:01",139,1468365901,35619,CA_201520160SB96,147558,452,"2015-03-23 15:21:00",23,13,3,(PASS),"2016-07-12 23:23:39",1026,1427124060,1468365819
1,35620,AYE,CA,"2016-07-12 23:25:01",140,1468365901,35620,CA_201520160SB97,147559,452,"2015-03-23 15:21:00",23,13,3,(PASS),"2016-07-12 23:23:39",1027,1427124060,1468365819
1,35621,AYE,CA,"2016-07-12 23:25:01",141,1468365901,35621,CA_201520160SB98,147560,452,"2015-03-23 15:21:00",23,13,3,(PASS),"2016-07-12 23:23:39",1028,1427124060,1468365819
1,35622,AYE,CA,"2016-07-12 23:25:01",142,1468365901,35622,CA_201520160SB99,147561,452,"2015-03-23 15:22:00",23,13,3,(PASS),"2016-07-12 23:23:39",1029,1427124120,1468365819
1,35623,AYE,CA,"2016-07-12 23:25:01",143,1468365901,35623,CA_201520160SB100,147562,452,"2015-03-23 15:22:00",23,13,3,(PASS),"2016-07-12 23:23:39",1030,1427124120,1468365819
1,35624,AYE,CA,"2016-07-12 23:25:02",144,1468365902,35624,CA_201520160SB101,147563,452,"2015-03-23 15:22:00",23,13,3,(PASS),"2016-07-12 23:23:39",1031,1427124120,1468365819
1,35771,ABS,CA,"2016-07-12 23:26:06",145,1468365966,35771,CA_201520160SB145,147638,56,"2015-04-22 00:00:00",5,2,1,(PASS),"2016-07-12 23:23:39",1,1429660800,1468365819
1,35772,ABS,CA,"2016-07-12 23:26:06",146,1468365966,35772,CA_201520160SB149,147857,56,"2015-04-22 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:39",1,1429660800,1468365819
1,35773,ABS,CA,"2016-07-12 23:26:06",147,1468365966,35773,CA_201520160SB243,147517,56,"2015-04-22 00:00:00",8,0,0,(PASS),"2016-07-12 23:23:39",1,1429660800,1468365819
1,35774,ABS,CA,"2016-07-12 23:26:06",148,1468365966,35774,CA_201520160SB282,147517,56,"2015-04-22 00:00:00",8,0,0,(PASS),"2016-07-12 23:23:39",1,1429660800,1468365819
1,35775,ABS,CA,"2016-07-12 23:26:06",149,1468365966,35775,CA_201520160SB291,147504,56,"2015-04-22 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:39",1,1429660800,1468365819
1,35776,ABS,CA,"2016-07-12 23:26:06",150,1468365966,35776,CA_201520160SB388,147517,56,"2015-04-22 00:00:00",8,0,0,(PASS),"2016-07-12 23:23:39",1,1429660800,1468365819
1,35777,ABS,CA,"2016-07-12 23:26:06",151,1468365966,35777,CA_201520160SB435,147517,56,"2015-04-22 00:00:00",7,1,0,(PASS),"2016-07-12 23:23:39",1,1429660800,1468365819
1,35778,ABS,CA,"2016-07-12 23:26:06",152,1468365966,35778,CA_201520160SB546,147504,56,"2015-04-22 00:00:00",5,2,0,(PASS),"2016-07-12 23:23:39",1,1429660800,1468365819
1,35779,ABS,CA,"2016-07-12 23:26:07",153,1468365967,35779,CA_201520160SB586,147504,56,"2015-04-22 00:00:00",8,0,0,(PASS),"2016-07-12 23:23:39",1,1429660800,1468365819
1,35780,ABS,CA,"2016-07-12 23:26:07",154,1468365967,35780,CA_201520160SB610,147504,56,"2015-04-22 00:00:00",8,0,0,(PASS),"2016-07-12 23:23:39",1,1429660800,1468365819
1,35781,ABS,CA,"2016-07-12 23:26:07",155,1468365967,35781,CA_201520160SB746,147657,56,"2015-04-22 00:00:00",8,0,0,(PASS),"2016-07-12 23:23:39",1,1429660800,1468365819
1,35782,ABS,CA,"2016-07-12 23:26:06",156,1468365966,35782,CA_201520160SB26,147638,56,"2015-04-22 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:39",1,1429660800,1468365819
1,35785,ABS,CA,"2016-07-12 23:26:06",157,1468365966,35785,CA_201520160SB65,147622,56,"2015-04-22 00:00:00",8,0,0,(PASS),"2016-07-12 23:23:39",1,1429660800,1468365819
1,35816,AYE,CA,"2016-07-12 23:25:32",158,1468365932,35816,CA_201520160SR22,147822,452,"2015-04-20 13:29:00",28,5,6,(PASS),"2016-07-12 23:23:39",1004,1429536540,1468365819
1,35817,AYE,CA,"2016-07-12 23:25:47",159,1468365947,35817,CA_201520160SB517,147823,452,"2015-04-20 13:33:00",34,1,4,(PASS),"2016-07-12 23:23:39",1005,1429536780,1468365819
1,35818,AYE,CA,"2016-07-12 23:25:51",160,1468365951,35818,CA_201520160SB193,147824,452,"2015-04-20 13:33:00",37,0,2,(PASS),"2016-07-12 23:23:39",1006,1429536780,1468365819
1,35819,AYE,CA,"2016-07-12 23:25:52",161,1468365952,35819,CA_201520160AJR2,147825,452,"2015-04-20 13:17:00",37,0,2,(PASS),"2016-07-12 23:23:39",1002,1429535820,1468365819
1,35870,AYE,CA,"2016-07-12 23:25:41",162,1468365941,35870,CA_201520160SCR34,147779,452,"2015-04-16 09:28:00",29,4,6,(PASS),"2016-07-12 23:23:39",1003,1429176480,1468365819
1,35871,AYE,CA,"2016-07-12 23:25:41",163,1468365941,35871,CA_201520160SB37,147780,452,"2015-04-16 09:32:00",37,0,2,(PASS),"2016-07-12 23:23:39",1004,1429176720,1468365819
1,35872,AYE,CA,"2016-07-12 23:25:41",164,1468365941,35872,CA_201520160SB45,147781,452,"2015-04-16 09:34:00",38,0,1,(PASS),"2016-07-12 23:23:39",1005,1429176840,1468365819
1,35873,AYE,CA,"2016-07-12 23:25:42",165,1468365942,35873,CA_201520160SB125,147782,452,"2015-04-16 09:36:00",38,0,1,(PASS),"2016-07-12 23:23:39",1006,1429176960,1468365819
1,35874,AYE,CA,"2016-07-12 23:25:42",166,1468365942,35874,CA_201520160SB14,147783,452,"2015-04-16 09:38:00",38,0,1,(PASS),"2016-07-12 23:23:39",1007,1429177080,1468365819
1,35875,AYE,CA,"2016-07-12 23:25:40",167,1468365940,35875,CA_201520160SB414,147784,452,"2015-04-16 09:43:00",35,2,2,(PASS),"2016-07-12 23:23:39",1008,1429177380,1468365819
1,35876,AYE,CA,"2016-07-12 23:25:40",168,1468365940,35876,CA_201520160SJR1,147785,452,"2015-04-16 10:29:00",33,5,1,(PASS),"2016-07-12 23:23:39",1009,1429180140,1468365819
1,35877,AYE,CA,"2016-07-12 23:25:40",169,1468365940,35877,CA_201520160SR21,147786,452,"2015-04-16 09:57:00",38,0,1,(PASS),"2016-07-12 23:23:39",1010,1429178220,1468365819
1,35878,AYE,CA,"2016-07-12 23:25:40",170,1468365940,35878,CA_201520160ACR25,147787,452,"2015-04-16 10:02:00",38,0,1,(PASS),"2016-07-12 23:23:39",1011,1429178520,1468365819
1,35879,AYE,CA,"2016-07-12 23:25:45",171,1468365945,35879,CA_201520160ACR43,147788,452,"2015-04-16 10:03:00",37,0,2,(PASS),"2016-07-12 23:23:39",1012,1429178580,1468365819
1,35880,AYE,CA,"2016-07-12 23:25:45",172,1468365945,35880,CA_201520160ACR2,147789,452,"2015-04-16 10:05:00",38,0,1,(PASS),"2016-07-12 23:23:39",1013,1429178700,1468365819
1,35881,AYE,CA,"2016-07-12 23:25:45",173,1468365945,35881,CA_201520160ACR44,147790,452,"2015-04-16 10:16:00",37,0,2,(PASS),"2016-07-12 23:23:39",1014,1429179360,1468365819
1,35882,AYE,CA,"2016-07-12 23:25:45",174,1468365945,35882,CA_201520160SB366,147791,452,"2015-04-16 10:17:00",37,0,2,(PASS),"2016-07-12 23:23:39",1015,1429179420,1468365819
1,35883,AYE,CA,"2016-07-12 23:25:45",175,1468365945,35883,CA_201520160SB244,147792,452,"2015-04-16 10:33:00",37,0,2,(PASS),"2016-07-12 23:23:39",1016,1429180380,1468365819
1,35884,AYE,CA,"2016-07-12 23:25:46",176,1468365946,35884,CA_201520160SB181,147793,452,"2015-04-16 10:33:00",37,0,2,(PASS),"2016-07-12 23:23:39",1017,1429180380,1468365819
1,35885,AYE,CA,"2016-07-12 23:25:46",177,1468365946,35885,CA_201520160SB182,147794,452,"2015-04-16 10:33:00",37,0,2,(PASS),"2016-07-12 23:23:39",1018,1429180380,1468365819
1,36048,AYE,CA,"2016-07-12 23:26:17",178,1468365977,36048,CA_201520160SB420,148045,452,"2015-05-04 15:02:00",36,0,3,(PASS),"2016-07-12 23:23:40",1005,1430751720,1468365820
1,36049,AYE,CA,"2016-07-12 23:25:58",179,1468365958,36049,CA_201520160SB142,148043,452,"2015-05-04 15:47:00",24,9,6,(PASS),"2016-07-12 23:23:40",1015,1430754420,1468365820
1,36050,AYE,CA,"2016-07-12 23:25:58",180,1468365958,36050,CA_201520160SCR39,148044,452,"2015-05-04 14:59:00",36,0,3,(PASS),"2016-07-12 23:23:40",1004,1430751540,1468365820
1,36051,AYE,CA,"2016-07-12 23:26:27",181,1468365987,36051,CA_201520160SCR46,148046,452,"2015-05-04 15:04:00",36,0,3,(PASS),"2016-07-12 23:23:40",1006,1430751840,1468365820
1,36052,AYE,CA,"2016-07-12 23:26:54",182,1468366014,36052,CA_201520160SB225,148047,452,"2015-05-04 15:09:00",24,11,4,(PASS),"2016-07-12 23:23:40",1007,1430752140,1468365820
1,36053,AYE,CA,"2016-07-12 23:26:54",183,1468366014,36053,CA_201520160SB348,148048,452,"2015-05-04 15:11:00",35,0,4,(PASS),"2016-07-12 23:23:40",1008,1430752260,1468365820
1,36054,AYE,CA,"2016-07-12 23:26:33",184,1468365993,36054,CA_201520160SB7,148049,452,"2015-05-04 15:14:00",28,7,4,(PASS),"2016-07-12 23:23:40",1009,1430752440,1468365820
1,36055,AYE,CA,"2016-07-12 23:26:33",185,1468365993,36055,CA_201520160SB489,148050,452,"2015-05-04 15:15:00",35,0,4,(PASS),"2016-07-12 23:23:40",1010,1430752500,1468365820
1,36056,AYE,CA,"2016-07-12 23:25:41",186,1468365941,36056,CA_201520160SB235,147638,47,"2015-04-15 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:40",1,1429056000,1468365820
1,36057,AYE,CA,"2016-07-12 23:25:41",187,1468365941,36057,CA_201520160SB285,147638,47,"2015-04-15 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:40",1,1429056000,1468365820
1,36058,AYE,CA,"2016-07-12 23:25:41",188,1468365941,36058,CA_201520160SB300,147638,47,"2015-04-15 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:40",1,1429056000,1468365820
1,36059,AYE,CA,"2016-07-12 23:25:41",189,1468365941,36059,CA_201520160SB351,147748,47,"2015-04-15 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:40",1,1429056000,1468365820
1,36060,AYE,CA,"2016-07-12 23:25:41",190,1468365941,36060,CA_201520160SB577,147638,47,"2015-04-15 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:40",1,1429056000,1468365820
1,36061,AYE,CA,"2016-07-12 23:25:41",191,1468365941,36061,CA_201520160SB647,147638,47,"2015-04-15 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:40",1,1429056000,1468365820
1,36146,ABS,CA,"2016-07-12 23:26:02",192,1468365962,36146,CA_201520160SB335,147657,58,"2015-04-22 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:40",1,1429660800,1468365820
1,36148,ABS,CA,"2016-07-12 23:26:02",193,1468365962,36148,CA_201520160SB336,147657,58,"2015-04-22 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:40",1,1429660800,1468365820
1,36149,ABS,CA,"2016-07-12 23:26:02",194,1468365962,36149,CA_201520160SB575,147619,58,"2015-04-22 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:40",1,1429660800,1468365820
1,36150,ABS,CA,"2016-07-12 23:26:02",195,1468365962,36150,CA_201520160SB696,147638,58,"2015-04-22 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:40",1,1429660800,1468365820
1,36167,AYE,CA,"2016-07-12 23:25:41",196,1468365941,36167,CA_201520160SB137,147504,56,"2015-04-15 00:00:00",8,0,0,(PASS),"2016-07-12 23:23:40",1,1429056000,1468365820
1,36168,AYE,CA,"2016-07-12 23:25:41",197,1468365941,36168,CA_201520160SB147,147504,56,"2015-04-15 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:40",1,1429056000,1468365820
1,36169,AYE,CA,"2016-07-12 23:25:41",198,1468365941,36169,CA_201520160SB276,147504,56,"2015-04-15 00:00:00",8,0,0,(PASS),"2016-07-12 23:23:40",1,1429056000,1468365820
1,36170,AYE,CA,"2016-07-12 23:25:41",199,1468365941,36170,CA_201520160SB287,147638,56,"2015-04-15 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:40",1,1429056000,1468365820
1,36171,AYE,CA,"2016-07-12 23:25:41",200,1468365941,36171,CA_201520160SB296,147504,56,"2015-04-15 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:40",1,1429056000,1468365820
1,36172,AYE,CA,"2016-07-12 23:25:41",201,1468365941,36172,CA_201520160SB407,147504,56,"2015-04-15 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:40",1,1429056000,1468365820
1,36173,AYE,CA,"2016-07-12 23:25:40",202,1468365940,36173,CA_201520160SB447,147517,56,"2015-04-15 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:40",1,1429056000,1468365820
1,36174,AYE,CA,"2016-07-12 23:25:40",203,1468365940,36174,CA_201520160SB614,147517,56,"2015-04-15 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:41",1,1429056000,1468365821
1,36175,AYE,CA,"2016-07-12 23:25:42",204,1468365942,36175,CA_201520160SB648,147628,56,"2015-04-15 00:00:00",7,2,0,(PASS),"2016-07-12 23:23:41",1,1429056000,1468365821
1,36176,AYE,CA,"2016-07-12 23:25:42",205,1468365942,36176,CA_201520160SB792,147776,56,"2015-04-15 00:00:00",8,0,0,(PASS),"2016-07-12 23:23:41",1,1429056000,1468365821
1,36177,AYE,CA,"2016-07-12 23:25:41",206,1468365941,36177,CA_201520160SB4,147517,56,"2015-04-15 00:00:00",7,0,0,(PASS),"2016-07-12 23:23:41",1,1429056000,1468365821
1,36179,ABS,CA,"2016-07-12 23:25:41",207,1468365941,36179,CA_201520160SB24,147504,56,"2015-04-15 00:00:00",6,0,0,(PASS),"2016-07-12 23:23:41",1,1429056000,1468365821
1,36208,AYE,CA,"2016-07-12 23:26:07",208,1468365967,36208,CA_201520160SCR32,147860,452,"2015-04-23 09:27:00",38,0,1,(PASS),"2016-07-12 23:23:41",1003,1429781220,1468365821
1,36209,AYE,CA,"2016-07-12 23:26:07",209,1468365967,36209,CA_201520160SB222,147861,452,"2015-04-23 09:22:00",38,0,1,(PASS),"2016-07-12 23:23:41",1002,1429780920,1468365821
1,36210,AYE,CA,"2016-07-12 23:26:08",210,1468365968,36210,CA_201520160SB307,147862,452,"2015-04-23 09:37:00",37,0,2,(PASS),"2016-07-12 23:23:41",1004,1429781820,1468365821
1,36211,AYE,CA,"2016-07-12 23:26:08",211,1468365968,36211,CA_201520160SB269,147863,452,"2015-04-23 09:38:00",37,0,2,(PASS),"2016-07-12 23:23:41",1005,1429781880,1468365821
1,36212,AYE,CA,"2016-07-12 23:26:08",212,1468365968,36212,CA_201520160SB204,147864,452,"2015-04-23 09:44:00",35,2,2,(PASS),"2016-07-12 23:23:41",1006,1429782240,1468365821
1,36213,AYE,CA,"2016-07-12 23:26:02",213,1468365962,36213,CA_201520160SB17,147865,452,"2015-04-23 09:46:00",35,2,2,(PASS),"2016-07-12 23:23:41",1007,1429782360,1468365821
1,36214,AYE,CA,"2016-07-12 23:26:04",214,1468365964,36214,CA_201520160SCR44,147866,452,"2015-04-23 09:49:00",37,0,2,(PASS),"2016-07-12 23:23:41",1008,1429782540,1468365821
1,36215,AYE,CA,"2016-07-12 23:26:05",215,1468365965,36215,CA_201520160ACR39,147867,452,"2015-04-23 09:51:00",37,0,2,(PASS),"2016-07-12 23:23:41",1009,1429782660,1468365821
1,36216,AYE,CA,"2016-07-12 23:26:06",216,1468365966,36216,CA_201520160ACR24,147868,452,"2015-04-23 09:52:00",37,0,2,(PASS),"2016-07-12 23:23:41",1010,1429782720,1468365821
1,36217,AYE,CA,"2016-07-12 23:26:06",217,1468365966,36217,CA_201520160ACR32,147869,452,"2015-04-23 09:55:00",37,0,2,(PASS),"2016-07-12 23:23:41",1011,1429782900,1468365821
1,36218,AYE,CA,"2016-07-12 23:26:07",218,1468365967,36218,CA_201520160AB158,147870,452,"2015-04-23 10:00:00",37,0,2,(PASS),"2016-07-12 23:23:41",1012,1429783200,1468365821
1,36219,AYE,CA,"2016-07-12 23:26:07",219,1468365967,36219,CA_201520160SB241,147871,452,"2015-04-23 10:08:00",37,0,2,(PASS),"2016-07-12 23:23:41",1014,1429783680,1468365821
1,36220,AYE,CA,"2016-07-12 23:26:05",220,1468365965,36220,CA_201520160SB260,147872,452,"2015-04-23 10:09:00",37,0,2,(PASS),"2016-07-12 23:23:41",1015,1429783740,1468365821
1,36221,AYE,CA,"2016-07-12 23:26:05",221,1468365965,36221,CA_201520160SB299,147873,452,"2015-04-23 10:09:00",37,0,2,(PASS),"2016-07-12 23:23:41",1016,1429783740,1468365821
1,36222,AYE,CA,"2016-07-12 23:26:05",222,1468365965,36222,CA_201520160SB436,147874,452,"2015-04-23 10:09:00",37,0,2,(PASS),"2016-07-12 23:23:41",1017,1429783740,1468365821
1,36223,AYE,CA,"2016-07-12 23:26:05",223,1468365965,36223,CA_201520160SCR2,147875,452,"2015-04-23 10:09:00",37,0,2,(PASS),"2016-07-12 23:23:41",1018,1429783740,1468365821
1,36224,AYE,CA,"2016-07-12 23:26:05",224,1468365965,36224,CA_201520160SCR12,147876,452,"2015-04-23 10:09:00",37,0,2,(PASS),"2016-07-12 23:23:41",1019,1429783740,1468365821
1,36306,AYE,CA,"2016-07-12 23:25:53",225,1468365953,36306,CA_201520160SB426,147916,452,"2015-04-27 14:36:00",36,0,3,(PASS),"2016-07-12 23:23:41",1004,1430145360,1468365821
1,36307,AYE,CA,"2016-07-12 23:25:53",226,1468365953,36307,CA_201520160SB186,147917,452,"2015-04-27 14:57:00",35,0,4,(PASS),"2016-07-12 23:23:41",1005,1430146620,1468365821
1,36308,AYE,CA,"2016-07-12 23:25:10",227,1468365910,36308,CA_201520160SJR7,147915,452,"2015-04-27 14:30:00",36,0,3,(PASS),"2016-07-12 23:23:41",1003,1430145000,1468365821
1,36310,AYE,CA,"2016-07-12 23:26:15",228,1468365975,36310,CA_201520160SCR37,147918,452,"2015-04-27 14:59:00",35,0,4,(PASS),"2016-07-12 23:23:41",1006,1430146740,1468365821
1,36311,AYE,CA,"2016-07-12 23:26:15",229,1468365975,36311,CA_201520160SB431,147919,452,"2015-04-27 15:03:00",35,0,4,(PASS),"2016-07-12 23:23:41",1007,1430146980,1468365821
1,36313,AYE,CA,"2016-07-12 23:26:16",230,1468365976,36313,CA_201520160SB531,147920,452,"2015-04-27 15:08:00",34,0,5,(PASS),"2016-07-12 23:23:41",1008,1430147280,1468365821
1,36315,AYE,CA,"2016-07-12 23:26:16",231,1468365976,36315,CA_201520160SB631,147921,452,"2015-04-27 15:11:00",29,4,6,(PASS),"2016-07-12 23:23:41",1009,1430147460,1468365821
1,36317,AYE,CA,"2016-07-12 23:26:15",232,1468365975,36317,CA_201520160SB726,147922,452,"2015-04-27 15:12:00",35,0,4,(PASS),"2016-07-12 23:23:41",1010,1430147520,1468365821
1,36318,AYE,CA,"2016-07-12 23:26:15",233,1468365975,36318,CA_201520160SB36,147923,452,"2015-04-27 15:15:00",35,0,4,(PASS),"2016-07-12 23:23:41",1011,1430147700,1468365821
1,36319,AYE,CA,"2016-07-12 23:26:15",234,1468365975,36319,CA_201520160SB275,147924,452,"2015-04-27 15:18:00",23,5,11,(PASS),"2016-07-12 23:23:41",1012,1430147880,1468365821
1,36320,AYE,CA,"2016-07-12 23:26:17",235,1468365977,36320,CA_201520160SCR43,147925,452,"2015-04-27 15:22:00",35,0,4,(PASS),"2016-07-12 23:23:41",1013,1430148120,1468365821
1,36321,AYE,CA,"2016-07-12 23:26:17",236,1468365977,36321,CA_201520160SB470,147926,452,"2015-04-27 15:23:00",35,0,4,(PASS),"2016-07-12 23:23:41",1014,1430148180,1468365821
1,36400,AYE,CA,"2016-07-12 23:26:18",237,1468365978,36400,CA_201520160SB354,147622,62,"2015-04-27 00:00:00",5,0,0,(PASS),"2016-07-12 23:23:41",1,1430092800,1468365821
1,36401,AYE,CA,"2016-07-12 23:26:18",238,1468365978,36401,CA_201520160SB221,147517,62,"2015-04-27 00:00:00",5,0,0,(PASS),"2016-07-12 23:23:41",1,1430092800,1468365821
1,36402,AYE,CA,"2016-07-12 23:26:18",239,1468365978,36402,CA_201520160SB292,147633,62,"2015-04-27 00:00:00",3,2,0,(PASS),"2016-07-12 23:23:41",1,1430092800,1468365821
1,36637,AYE,CA,"2016-07-12 23:26:54",240,1468366014,36637,CA_201520160SB292,148052,452,"2015-05-04 15:22:00",25,10,4,(PASS),"2016-07-12 23:23:42",1012,1430752920,1468365822
1,36638,AYE,CA,"2016-07-12 23:26:54",241,1468366014,36638,CA_201520160SB575,148053,452,"2015-05-04 15:24:00",36,0,3,(PASS),"2016-07-12 23:23:42",1013,1430753040,1468365822
1,36639,AYE,CA,"2016-07-12 23:26:33",242,1468365993,36639,CA_201520160SB770,148054,452,"2015-05-04 15:26:00",36,0,3,(PASS),"2016-07-12 23:23:42",1014,1430753160,1468365822
1,36640,AYE,CA,"2016-07-12 23:26:33",243,1468365993,36640,CA_201520160ACR31,148055,452,"2015-05-04 15:50:00",35,0,4,(PASS),"2016-07-12 23:23:42",1016,1430754600,1468365822
1,36641,AYE,CA,"2016-07-12 23:26:55",244,1468366015,36641,CA_201520160SB187,148056,452,"2015-05-04 15:50:00",35,0,4,(PASS),"2016-07-12 23:23:42",1017,1430754600,1468365822
1,36642,AYE,CA,"2016-07-12 23:26:55",245,1468366015,36642,CA_201520160SB327,148057,452,"2015-05-04 15:50:00",35,0,4,(PASS),"2016-07-12 23:23:42",1018,1430754600,1468365822
1,36643,AYE,CA,"2016-07-12 23:26:56",246,1468366016,36643,CA_201520160SB374,148058,452,"2015-05-04 15:50:00",35,0,4,(PASS),"2016-07-12 23:23:42",1019,1430754600,1468365822
1,36644,AYE,CA,"2016-07-12 23:26:56",247,1468366016,36644,CA_201520160SB650,148059,452,"2015-05-04 15:50:00",35,0,4,(PASS),"2016-07-12 23:23:42",1020,1430754600,1468365822
1,36651,AYE,CA,"2016-07-12 23:26:54",248,1468366014,36651,CA_201520160SB564,148051,452,"2015-05-04 15:17:00",30,2,7,(PASS),"2016-07-12 23:23:42",1011,1430752620,1468365822
1,36831,AYE,CA,"2016-07-12 23:26:48",249,1468366008,36831,CA_201520160SB43,147517,56,"2015-04-29 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:42",1,1430265600,1468365822
1,36832,AYE,CA,"2016-07-12 23:26:48",250,1468366008,36832,CA_201520160SB115,147517,56,"2015-04-29 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:42",1,1430265600,1468365822
1,36833,AYE,CA,"2016-07-12 23:26:48",251,1468366008,36833,CA_201520160SB123,147622,56,"2015-04-29 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:42",1,1430265600,1468365822
1,36834,AYE,CA,"2016-07-12 23:26:48",252,1468366008,36834,CA_201520160SB203,148040,56,"2015-04-29 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:42",2,1430265600,1468365822
1,36835,ABS,CA,"2016-07-12 23:26:48",253,1468366008,36835,CA_201520160SB203,147517,56,"2015-04-29 00:00:00",4,1,4,(FAIL),"2016-07-12 23:23:42",1,1430265600,1468365822
1,36836,AYE,CA,"2016-07-12 23:26:48",254,1468366008,36836,CA_201520160SB289,147504,56,"2015-04-29 00:00:00",6,0,0,(PASS),"2016-07-12 23:23:42",1,1430265600,1468365822
1,36837,AYE,CA,"2016-07-12 23:26:45",255,1468366005,36837,CA_201520160SB315,147504,56,"2015-04-29 00:00:00",8,1,0,(PASS),"2016-07-12 23:23:42",1,1430265600,1468365822
1,36838,AYE,CA,"2016-07-12 23:26:45",256,1468366005,36838,CA_201520160SB319,147517,56,"2015-04-29 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:42",1,1430265600,1468365822
1,36839,AYE,CA,"2016-07-12 23:26:45",257,1468366005,36839,CA_201520160SB346,148040,56,"2015-04-29 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:42",2,1430265600,1468365822
1,36840,AYE,CA,"2016-07-12 23:26:45",258,1468366005,36840,CA_201520160SB346,147517,56,"2015-04-29 00:00:00",4,2,0,(FAIL),"2016-07-12 23:23:42",1,1430265600,1468365822
1,36841,AYE,CA,"2016-07-12 23:26:45",259,1468366005,36841,CA_201520160SB396,147504,56,"2015-04-29 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:42",1,1430265600,1468365822
1,36842,AYE,CA,"2016-07-12 23:26:45",260,1468366005,36842,CA_201520160SB402,147504,56,"2015-04-29 00:00:00",8,0,1,(PASS),"2016-07-12 23:23:42",1,1430265600,1468365822
1,36843,AYE,CA,"2016-07-12 23:26:45",261,1468366005,36843,CA_201520160SB483,147504,56,"2015-04-29 00:00:00",6,2,1,(PASS),"2016-07-12 23:23:42",1,1430265600,1468365822
1,36844,AYE,CA,"2016-07-12 23:26:48",262,1468366008,36844,CA_201520160SB484,147517,56,"2015-04-29 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:42",1,1430265600,1468365822
1,36845,AYE,CA,"2016-07-12 23:26:48",263,1468366008,36845,CA_201520160SB492,147504,56,"2015-04-29 00:00:00",7,0,2,(PASS),"2016-07-12 23:23:42",1,1430265600,1468365822
1,36872,AYE,CA,"2016-07-12 23:26:48",264,1468366008,36872,CA_201520160SB22,147517,56,"2015-04-29 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:42",1,1430265600,1468365822
1,36873,AYE,CA,"2016-07-12 23:26:48",265,1468366008,36873,CA_201520160SB503,147683,56,"2015-04-29 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:42",1,1430265600,1468365822
1,36874,AYE,CA,"2016-07-12 23:26:48",266,1468366008,36874,CA_201520160SB534,147504,56,"2015-04-29 00:00:00",9,0,0,(PASS),"2016-07-12 23:23:42",1,1430265600,1468365822
1,36875,AYE,CA,"2016-07-12 23:26:48",267,1468366008,36875,CA_201520160SB591,147517,56,"2015-04-29 00:00:00",6,2,1,(PASS),"2016-07-12 23:23:42",1,1430265600,1468365822
